lid,lat,lon,rfc,minor,moderate,major,code,date_produced
WMGK1,39.198333,96.305278,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WMND1,39.769500,75.576694,MARFC,0.060000,0.050000,0.050000,1,1/5/2023
WMSM4,42.683090,84.219133,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WMSO3,42.564375,121.879714,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
WNAC2,40.321000,103.922800,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WNAM5,44.055600,91.637500,NCRFC,0.160000,0.080000,0.050000,1,1/27/2023
WNDN7,36.048056,76.984167,SERFC,0.203300,0.050000,0.050000,1,12/14/2022
WNRO3,43.272060,123.412299,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
WNTP1,40.756944,75.603333,MARFC,0.100000,0.050000,0.050000,1,1/5/2023
WOCT2,33.322222,95.092500,LMRFC,0.900000,0.050000,0.050000,2,1/24/2023
WODK1,39.439722,99.101389,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WODR1,41.445100,71.680898,NERFC,0.150000,0.050000,0.050000,1,1/23/2023
WODW4,41.138005,105.980769,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WOOC1,38.769628,119.833789,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
WOON3,43.976111,71.680000,NERFC,0.110000,0.050000,0.050000,1,1/23/2023
WOOR1,42.006389,71.503056,NERFC,0.130000,0.050000,0.050000,1,1/23/2023
WOOU1,40.557728,111.168784,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
WORF1,29.921667,82.426389,SERFC,0.762000,0.050000,0.050000,2,12/14/2022
WPCW3,44.329237,88.996354,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WPHM7,38.431944,91.988611,MBRFC,0.350000,0.080000,0.050000,1,1/24/2023
WPNN1,41.839589,96.727536,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WPTM8,48.067222,105.533056,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WRAW1,47.274823,122.207897,NWRFC,0.220000,0.140000,0.110000,1,1/27/2023
WRCW4,43.441660,109.458790,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WRGF1,28.185556,82.400833,SERFC,0.324500,0.050000,0.050000,1,12/14/2022
WRMC2,40.033585,107.862220,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
WRNI2,41.817500,88.171389,NCRFC,0.080000,0.050000,0.050000,1,1/27/2023
WSFM3,42.106760,72.698981,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
WSHK1,39.813611,97.037222,MBRFC,0.100000,0.060000,0.050000,1,1/24/2023
WSHM1,46.777220,68.157220,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
WSPF1,30.325556,82.738333,SERFC,0.110400,0.050000,0.050000,1,12/14/2022
WSRI1,44.270000,116.772222,NWRFC,0.090000,0.050000,0.050000,1,1/27/2023
WSRN6,42.074722,75.638056,MARFC,0.120000,0.050000,0.050000,1,1/5/2023
WSTM6,33.194400,89.771100,LMRFC,> 0.95,0.660000,0.050000,3,1/24/2023
WSTN8,48.996389,100.958056,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
WSTR1,41.383711,71.833611,NERFC,0.460000,0.050000,0.050000,1,1/23/2023
WSVC2,38.502775,105.939733,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
WTFN6,42.829167,73.666667,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
WTFN8,47.590278,103.251389,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WTGM6,32.588300,89.465000,LMRFC,0.770000,0.050000,0.050000,2,1/24/2023
WTPG1,32.886111,85.182222,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
WTRN1,41.293292,96.283938,MBRFC,0.070000,0.050000,0.050000,1,1/24/2023
WTRS2,45.006111,97.164722,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
WTRU1,40.593565,109.932374,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
WTTO2,36.130000,94.571944,ABRFC,0.435500,0.266000,0.050000,1,1/26/2023
WVYM7,39.215000,93.515000,MBRFC,0.290000,0.050000,0.050000,1,1/24/2023
WVYN6,41.984722,76.501389,MARFC,0.410000,0.130000,0.050000,1,1/5/2023
WWBC1,38.379722,119.449167,CNRFC,0.050000,0.050000,0.050000,1,1/27/2023
WYLM7,40.392417,91.597889,NCRFC,0.110000,0.050000,0.050000,1,1/27/2023
WYNM6,31.682480,88.683500,LMRFC,0.180000,0.050000,0.050000,1,1/24/2023
YADN7,35.856670,80.386940,SERFC,0.148100,0.050000,0.050000,1,12/14/2022
YASC2,40.264261,106.891767,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
YDAQ9,64.070277,139.425833,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
YDLC2,40.451634,108.525101,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
YDRC1,33.311144,117.347260,CNRFC,0.150000,0.060000,0.050000,1,1/27/2023
YLKA2,61.922347,150.982355,APRFC,0.079400,0.050000,0.050000,1,7/1/2022
YLLU1,40.511893,110.341591,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
YLOW4,44.567580,110.381000,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
YNNS2,42.995833,97.369444,MBRFC,0.170000,0.150000,0.140000,1,1/24/2023
YTCC3,41.558611,72.121944,NERFC,0.060000,0.050000,0.050000,1,1/23/2023
YUKO2,35.539499,97.742544,ABRFC,0.063200,0.050000,0.050000,1,1/26/2023
YWGM6,33.631400,90.109100,LMRFC,0.690000,0.250000,0.050000,2,1/24/2023
YWRQ9,63.083889,139.494444,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
YZOM6,32.857900,90.436800,LMRFC,0.760000,0.150000,0.050000,2,1/24/2023
ZAPN8,47.286111,101.925278,MBRFC,0.120000,0.100000,0.080000,1,1/24/2023
ZENK1,38.093600,98.546100,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
ZFSF1,27.504167,81.801111,SERFC,0.165300,0.050000,0.050000,1,12/14/2022
ZPHF1,28.149722,82.231944,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
ZUMM5,44.285600,92.430000,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
